ward,year,item,category,location,cost
42,2012,Curb & Gutter Menu,Street Resurfacing,ON E ERIE ST FROM N MCCLURG CT (400 E) TO N LAKE SHORE (W) DR(448 E),6527
42,2012,Curb & Gutter Menu,Street Resurfacing,ON WABASH FROM E CHICAGO AV (800 N) TO E SUPERIOR ST (732 N),7401
42,2012,Curb & Gutter Menu,Street Resurfacing,ON W HUBBARD ST FROM N CLARK ST (100 W) TO N LA SALLE DR (140 W),5400
42,2012,In-Road 'State Law Stop For Pedestrians' Signs Menu,Pedestrian Infrastructure,N CLARK ST & W GERMANIA PL,800
42,2012,In-Road 'State Law Stop For Pedestrians' Signs Menu,Pedestrian Infrastructure,N LA SALLE ST & W COURT PL,800
42,2012,In-Road 'State Law Stop For Pedestrians' Signs Menu,Pedestrian Infrastructure,W LA SALLE DR & W CARROLL AVE,410
42,2012,In-Road 'State Law Stop For Pedestrians' Signs Menu,Pedestrian Infrastructure,N HARBOR DR & E RANDOLPH ST,550
42,2012,In-Road 'State Law Stop For Pedestrians' Signs Menu,Pedestrian Infrastructure,W RANDOLPH ST & N FIELD U BLVD,800
42,2012,In-Road 'State Law Stop For Pedestrians' Signs Menu,Pedestrian Infrastructure,N WABASH AVE & E KINZIE ST,410
42,2012,In-Road 'State Law Stop For Pedestrians' Signs Menu,Pedestrian Infrastructure,E CHESTNUT ST & N MICHIGAN AVE,410
42,2012,In-Road 'State Law Stop For Pedestrians' Signs Menu,Pedestrian Infrastructure,N STETSON U AVE & E SOUTH WATER,410
42,2012,In-Road 'State Law Stop For Pedestrians' Signs Menu,Pedestrian Infrastructure,W DELAWARE PL & N DEARBORN ST,550
42,2012,Miscellaneous Other,Misc.,LaSalle Plaza 335,979
42,2012,Sidewalk Menu,Sidewalk Repair,ON W HURON ST FROM N CLARK ST (100 W) TO N WELLS ST (200 W),12475
42,2012,Sidewalk Menu,Sidewalk Repair,ON W SUPERIOR ST FROM N WELLS ST (200 W) TO N ORLEANS ST (332 W),114640
42,2012,Sidewalk Menu,Sidewalk Repair,ON N MILWAUKEE AVE FROM W LAKE ST (200 N) TO W FULTON ST (300 N),59990
42,2012,Sidewalk Menu,Sidewalk Repair,ON E JACKSON BLVD FROM S COLUMBUS DR (301 E) TO S LAKE SHORE DR NB (400 E),2558
42,2012,Sidewalk Menu,Sidewalk Repair,ON N WELLS ST FROM W ILLINOIS ST (500 N) TO W ILLINOIS ST (500 N),15359
42,2012,Street Resurfacing Menu,Street Resurfacing,ON N COLUMBUS DR FROM E NORTH WATER ST (400 N) TO E SOUTH WATER (I) ST(300 N),109581
42,2012,Street Resurfacing Menu,Street Resurfacing,ON W HURON ST FROM N KINGSBURY ST (530 W) TO N LARRABEE ST (600 W),43361
42,2012,Street Resurfacing Menu,Street Resurfacing,ON W HURON ST FROM N ORLEANS ST (332 W) TO N LA SALLE DR (140 W),117717
42,2012,Street Resurfacing Menu,Street Resurfacing,ON E ERIE ST FROM N MCCLURG CT (400 E) TO N LAKE SHORE DR (510 E),64919
42,2012,Street Resurfacing Menu,Street Resurfacing,ON E ONTARIO ST FROM N FAIRBANKS CT (300 E) TO N LAKE SHORE (W) DR(478 E),94925
42,2012,Street Resurfacing Menu,Street Resurfacing,ON W HURON ST FROM N STATE ST (0 E) TO N DEARBORN ST (36 W),39165
42,2012,Street Resurfacing Menu,Street Resurfacing,ON W WAYMAN ST FROM N JEFFERSON ST (600 W) TO N DESPLAINES ST (640 W),18344
42,2012,Street Resurfacing Menu,Street Resurfacing,ON N STATE ST FROM W KINZIE ST (400 N) TO W KINZIE ST (400 N),44252
42,2012,Street Resurfacing Menu,Street Resurfacing,ON W HUBBARD ST FROM N STATE ST (0 E) TO N DEARBORN ST (36 W),39596
42,2012,Street Resurfacing Menu,Street Resurfacing,ON N HARBOR DR FROM E RANDOLPH ST (123 N) TO N HARBOR (I) DR(253 N),57869
42,2012,Street Resurfacing Menu,Street Resurfacing,ON E OHIO ST FROM N MCCLURG CT (400 E) TO N LAKE SHORE DR (510 E),30768
42,2012,Street Resurfacing Menu,Street Resurfacing,ON N LARRABEE ST FROM W ERIE ST (637 N) TO W HURON ST (700 N),18398
42,2012,Street Resurfacing Menu,Street Resurfacing,ON E SUPERIOR ST FROM N MICHIGAN AV (120 E) TO N ST CLAIR ST (200 E),26375
42,2012,Street Resurfacing Menu,Street Resurfacing,ON W OHIO ST FROM E KENNEDY FEEDER OUT RP (441 W) TO N KINGSBURY ST (523 W),48724
42,2012,Street Resurfacing Menu,Street Resurfacing,ON N CANAL ST FROM W KINZIE ST (400 N) TO N CLINTON ST (458 N),28229
42,2012,Left-Turn Arrow Menu,Street Redesign,S WELLS ST & W CHICAGO AVE,20900
42,2012,Left-Turn Arrow Menu,Street Redesign,S STATE ST & W RANDOLPH L ST,5050
42,2012,Left-Turn Arrow Menu,Street Redesign,W GRAND AVE & N KINGSBURY ST,29950
42,2012,Pedestrian Countdown,Pedestrian Infrastructure,W WASHINGTON & S CLARK ST,14000
42,2012,Pedestrian Countdown,Pedestrian Infrastructure,S LA SALLE ST & W HUBBARD ST,12900
42,2012,Street Light Pole Painting,Lighting,ON OHIO FROM N CLARK ST (100 W) TO N FRANKLIN ST (300 W),3300
42,2012,Street Light Pole Painting,Lighting,ON HUBBARD FROM N ORLEANS ST (332 W) TO N CLARK ST (100 W),3000
42,2012,Street Light Pole Painting,Lighting,ON KINZIE FROM N ORLEANS ST (332 W) TO N CLARK ST (100 W),900
42,2012,Street Light Pole Painting,Lighting,ON ILLINOIS FROM N ORLEANS ST (332 W) TO N CLARK ST (100 W),4500
42,2012,Street Light Pole Painting,Lighting,ON LA SALLE FROM W DELAWARE PL (906 N) TO W SUPERIOR ST (732 N),8400
42,2012,Street Light Pole Painting,Lighting,ON GRAND FROM N ORLEANS ST (332 W) TO N CLARK ST (100 W),4800
42,2012,Street Light Residential Staggered Piggy Back Menu,Lighting,ON ERIE FROM N FRANKLIN ST (300 W) TO N ORLEANS ST (332 W),72000
42,2012,Street Light Upgrade,Lighting,ON KINZIE FROM N ORLEANS ST (332 W) TO N CLARK ST (100 W),2000
42,2012,Street Light Upgrade,Lighting,ON HUBBARD FROM N ORLEANS ST (332 W) TO N CLARK ST (100 W),6000
42,2012,Street Light Upgrade,Lighting,ON OHIO FROM N CLARK ST (100 W) TO N FRANKLIN ST (300 W),7200
42,2012,Street Light Upgrade,Lighting,ON ILLINOIS FROM N ORLEANS ST (332 W) TO N CLARK ST (100 W),8000
42,2012,Street Light Upgrade,Lighting,ON GRAND FROM N ORLEANS ST (332 W) TO N CLARK ST (100 W),8800
42,2012,Traffic Equipment,Misc.,ON LA SALLE FROM W DELAWARE PL (906 N) TO W SUPERIOR ST (732 N),2000
42,2012,Traffic Equipment,Misc.,ON GRAND FROM N ORLEANS ST (332 W) TO N CLARK ST (100 W),7600
42,2012,Traffic Equipment,Misc.,ON ILLINOIS FROM N ORLEANS ST (332 W) TO N CLARK ST (100 W),6050
42,2012,Traffic Equipment,Misc.,ON KINZIE FROM N ORLEANS ST (332 W) TO N CLARK ST (100 W),2100
42,2012,Traffic Equipment,Misc.,ON HUBBARD FROM N ORLEANS ST (332 W) TO N CLARK ST (100 W),4700
42,2012,Traffic Equipment,Misc.,ON OHIO FROM N CLARK ST (100 W) TO N FRANKLIN ST (300 W),6050
43,2012,Alley Apron Menu,Alleys,ON W MONTANA ST FROM 1145 W TO N SEMINARY AV (1100 W),8588
43,2012,Alley Apron Menu,Alleys,ON W FULLERTON PKWY FROM 500 W TO N GENEVA TR (600 W),11036
43,2012,Alley Apron Menu,Alleys,ON W BELDEN AVE FROM 558 W TO N GENEVA TR (600 W),12777
43,2012,Alley Apron Menu,Alleys,ON N CLEVELAND AVE FROM 2235 N TO W GRANT PL (2232 N),10075
43,2012,Alley Apron Menu,Alleys,ON W DICKENS BLVD FROM 334 W TO N LINCOLN PARK WEST (300 W),14695
43,2012,Alley Apron Menu,Alleys,ON W DICKENS AVE FROM 1051 W TO N SEMINARY AV (1100 W),8748
43,2012,Alley Apron Menu,Alleys,ON N SEDGWICK ST FROM 1915 N TO W WISCONSIN ST (1910 N),10402
43,2012,Alley Apron Menu,Alleys,ON W ALTGELD ST FROM 1112 W TO N RACINE AV (1200 W),7812
43,2012,Alley Apron Menu,Alleys,ON W DICKENS AVE FROM 1017 W TO N SHEFFIELD AV (1000 W),8131
43,2012,Alley Apron Menu,Alleys,ON W ALTGELD ST FROM 911 W TO N LINCOLN AV (917 W),20057
43,2012,Alley Apron Menu,Alleys,ON W LILL AVE FROM 815 W TO N HALSTED ST (800 W),9771
43,2012,Alley Apron Menu,Alleys,ON N DAYTON ST FROM 2780 N TO W SCHUBERT AV (2700 N),13418
43,2012,Alley Apron Menu,Alleys,ON N MOHAWK ST FROM 1945 N TO W WISCONSIN ST (1910 N),8245
43,2012,Alley Apron Menu,Alleys,ON N SHEFFIELD AVE FROM 2615 N TO W SCHUBERT AV (2700 N),10953
43,2012,Alley Apron Menu,Alleys,ON W GRANT PL FROM 510 W TO N CLEVELAND AV (500 W),9651
43,2012,Alley Apron Menu,Alleys,ON N DAYTON ST FROM 2617 N TO W WRIGHTWOOD AV (2600 N),9292
43,2012,Alley Apron Menu,Alleys,ON N BISSELL ST FROM 2214 N TO W WEBSTER AV (2200 N),11059
43,2012,Alley Apron Menu,Alleys,ON N KENMORE AVE FROM 2015 N TO W ARMITAGE AV (2000 N),11787
43,2012,Alley Apron Menu,Alleys,ON W SCHUBERT AVE FROM 757 W TO N BURLING ST (728 W),10247
43,2012,Alley Apron Menu,Alleys,ON N DAYTON ST FROM 2614 N TO W WRIGHTWOOD AV (2600 N),9883
43,2012,Alley Apron Menu,Alleys,ON W WRIGHTWOOD AVE FROM 815 W TO N HALSTED ST (800 W),7955
43,2012,Alley Apron Menu,Alleys,ON W MONTANA ST FROM 1144 W TO N RACINE AV (1200 W),9813
43,2012,Alley Apron Menu,Alleys,ON N FREMONT ST FROM 2258 N TO W WEBSTER AV (2200 N),7870
43,2012,Alley Apron Menu,Alleys,ON W WEBSTER AVE FROM 824 W TO N DAYTON ST (832 W),8354
43,2012,Alley Apron Menu,Alleys,ON N GENEVA TR FROM 2357 N TO W BELDEN AV (2300 N),10377
43,2012,Alley Apron Menu,Alleys,ON W BELDEN AVE FROM 643 W TO N GENEVA TR (600 W),15034
43,2012,Alley Apron Menu,Alleys,ON N SHEFFIELD AVE FROM 2018 N TO W ARMITAGE AV (2000 N),10535
43,2012,Alley Apron Menu,Alleys,ON N SEMINARY AVE FROM 2017 N TO W ARMITAGE AV (2000 N),11117
43,2012,Alley Apron Menu,Alleys,ON N MILDRED AVE FROM 2625 N TO W WRIGHTWOOD AV (2600 N),10155
43,2012,Alley Apron Menu,Alleys,ON N SHEFFIELD AVE FROM 2753 N TO W DIVERSEY PW (2800 N),8697
43,2012,Alley Apron Menu,Alleys,ON W WILLOW ST FROM 814 W TO N HALSTED ST (800 W),11006
43,2012,Alley Apron Menu,Alleys,ON W WRIGHTWOOD AVE FROM 444 W TO N HAMPDEN CT (489 W),20301
43,2012,Alley Apron Menu,Alleys,ON W DEMING PL FROM 542 W TO N GENEVA TR (603 W),15782
43,2012,Alley Apron Menu,Alleys,ON W MONTANA ST FROM 920 W TO N LINCOLN AV (873 W),23881
43,2012,Alley Apron Menu,Alleys,ON W GRANT PL FROM 511 W TO N CLEVELAND AV (500 W),9012
43,2012,Alley Apron Menu,Alleys,ON W DICKENS AVE FROM 847 W TO N HALSTED ST (800 W),8235
43,2012,Alley Apron Menu,Alleys,ON N KENMORE AVE FROM 2014 N TO W ARMITAGE AV (2000 N),10966
43,2012,Alley Apron Menu,Alleys,ON W MONTANA ST FROM 1116 W TO N RACINE AV (1200 W),8908
43,2012,Alley Apron Menu,Alleys,ON W ARMITAGE AVE FROM 415 W TO N HUDSON AV (435 W),10353
43,2012,Alley Apron Menu,Alleys,ON W WRIGHTWOOD AVE FROM 2619 W TO N CLARK ST (536 W),9755
43,2012,Alley Apron Menu,Alleys,ON W WRIGHTWOOD AVE FROM 629 W TO N ORCHARD ST (700 W),11983
43,2012,Alley Resurfacing Menu,Alleys,ON KENMORE FROM W DICKENS AV (2100 N) TO W ARMITAGE AV (2000 N),2465
43,2012,Alley Resurfacing Menu,Alleys,N LINCOLN AVE & N HALSTED ST & W LILL AVE & W ALTGELD ST,39945
43,2012,Alley Resurfacing Menu,Alleys,ON WRIGHTWOOD FROM N PINE GROVE AV (442 W) TO N HAMPDEN CT (489 W),10835
43,2012,Alley Resurfacing Menu,Alleys,2258 N Fremont,953
43,2012,Bollard Menu,Misc.,ON N COMMONWEALTH AVE FROM 2376 N TO W BELDEN AV (2300 N),1260
43,2012,Bollard Menu,Misc.,ON W GOETHE ST FROM 153 W TO N LA SALLE DR (140 W),630
43,2012,Bollard Menu,Misc.,ON W GOETHE ST FROM 159 W TO N WELLS ST (200 W),630
43,2012,Bollard Menu,Misc.,210 W Scott,704
43,2012,Concrete Alley Menu,Alleys,W NORTH AVE & W BLACKHAWK ST & N DAYTON ST & N,174000
43,2012,Curb & Gutter Menu,Street Resurfacing,ON N LINCOLN AVE FROM W WISCONSIN ST (1910 N) TO N SEDGWICK ST (2050 N),50458
43,2012,Curb & Gutter Menu,Street Resurfacing,ON N SEDGWICK ST FROM W BLACKHAWK ST (1500 N) TO W NORTH AV (1600 N),17425
43,2012,Curb & Gutter Menu,Street Resurfacing,ON N STOCKTON DR FROM W WEBSTER DR (2200 N) TO W FULLERTON DR (2401 N),46581
43,2012,Curb & Gutter Menu,Street Resurfacing,ON N DAYTON ST FROM W ARMITAGE AVE (2000 N) TO W DICKENS AVE (2100 N),12750
43,2012,Curb & Gutter Menu,Street Resurfacing,ON N SEDGWICK ST FROM W MENOMONEE ST (1800 N) TO W WISCONSIN ST (1900 N),22595
43,2012,Curb & Gutter Menu,Street Resurfacing,ON ORCHARD FROM W DIVERSEY PW (2800 N) TO W SCHUBERT AV (2720 N),15366
43,2012,Curb & Gutter Menu,Street Resurfacing,ON N CLARK ST FROM W MENOMONEE ST (1826 N) TO N LINCOLN AV (1841 N),32751
43,2012,Curb & Gutter Menu,Street Resurfacing,ON ALTGELD FROM N RACINE AV (1200 W) TO N SEMINARY AV (1100 W),763
43,2012,In-Road 'State Law Stop For Pedestrians' Signs Menu,Pedestrian Infrastructure,W FULLERTON AVE & N SEMINARY AVE,960
43,2012,In-Road 'State Law Stop For Pedestrians' Signs Menu,Pedestrian Infrastructure,N CLARK ST & W ARTHINGTON ST,550
43,2012,In-Road 'State Law Stop For Pedestrians' Signs Menu,Pedestrian Infrastructure,N STOCKTON DR & W ROSLYN PL,550
43,2012,In-Road 'State Law Stop For Pedestrians' Signs Menu,Pedestrian Infrastructure,N STOCKTON DR & W ST JAMES PL,410
43,2012,In-Road 'State Law Stop For Pedestrians' Signs Menu,Pedestrian Infrastructure,W MONTANA ST & N LINCOLN AVE,950
43,2012,In-Road 'State Law Stop For Pedestrians' Signs Menu,Pedestrian Infrastructure,W ARMITAGE AVE & N HOWE ST,950
43,2012,In-Road 'State Law Stop For Pedestrians' Signs Menu,Pedestrian Infrastructure,W SCHUBERT AVE & N CLARK ST,550
43,2012,In-Road 'State Law Stop For Pedestrians' Signs Menu,Pedestrian Infrastructure,W FULLERTON AVE & N SEMINARY AVE,550
43,2012,In-Road 'State Law Stop For Pedestrians' Signs Menu,Pedestrian Infrastructure,N STOCKTON DR & W LA SALLE DR,550
43,2012,In-Road 'State Law Stop For Pedestrians' Signs Menu,Pedestrian Infrastructure,N SEDGWICK ST & W WEBSTER AVE,410
43,2012,In-Road 'State Law Stop For Pedestrians' Signs Menu,Pedestrian Infrastructure,N STOCKTON DR & W WRIGHTWOOD AVE,960
43,2012,In-Road 'State Law Stop For Pedestrians' Signs Menu,Pedestrian Infrastructure,N WELLS ST & W WENDELL ST,410
43,2012,In-Road 'State Law Stop For Pedestrians' Signs Menu,Pedestrian Infrastructure,W DIVERSEY PKWY & N HAMPDEN CT,550
43,2012,In-Road 'State Law Stop For Pedestrians' Signs Menu,Pedestrian Infrastructure,W DEMING PL & N CLARK ST,550
43,2012,In-Road 'State Law Stop For Pedestrians' Signs Menu,Pedestrian Infrastructure,W WEBSTER AVE & N SEDGWICK ST,550
43,2012,In-Road 'State Law Stop For Pedestrians' Signs Menu,Pedestrian Infrastructure,N CLARK ST & W WEBSTER AVE,410
43,2012,In-Road 'State Law Stop For Pedestrians' Signs Menu,Pedestrian Infrastructure,N CANNON DR & N LAKE SHORE I DR,550
43,2012,In-Road 'State Law Stop For Pedestrians' Signs Menu,Pedestrian Infrastructure,N CLYBOURN AVE & N MAGNOLIA AVE,410
43,2012,Miscellaneous Other,Misc.,2256 N LINCOLN AVE,6713
43,2012,Miscellaneous Other,Misc.,E DIVISION ST & N LAKE SHORE DR,13471
43,2012,Pavement Markings,Street Redesign,N LARRABEE ST & W MENOMONEE ST,300
43,2012,Pavement Markings,Street Redesign,W LA SALLE DR & N LAKE SHORE DR,900
43,2012,Sidewalk Menu,Sidewalk Repair,ON W DIVERSEY AVE FROM N SHEFFIELD AVE (1000 W) TO N MILDRED AVE (900 W),12955
43,2012,Sidewalk Menu,Sidewalk Repair,ON N LINCOLN PARK W FROM W WISCONSIN ST (1900 N) TO N CLARK ST (2010 N),2056
43,2012,Sidewalk Menu,Sidewalk Repair,ON W ST JAMES PL FROM N LAKEVIEW AV (400 W) TO N CLARK ST (511 W),2212
43,2012,Sidewalk Menu,Sidewalk Repair,ON N FREMONT ST FROM W ARMITAGE AVE (2000 N) TO W DICKENS AVE (2100 N),6960
43,2012,Sidewalk Menu,Sidewalk Repair,ON W BLACKHAWK ST FROM N HALSTED ST (800 W) TO N DAYTON ST (830 W),18469
43,2012,Sidewalk Menu,Sidewalk Repair,ON N GENEVA TR FROM W KEMPER PL (2332 N) TO W KEMPER PL (2332 N),28681
43,2012,Sidewalk Menu,Sidewalk Repair,ON W DIVERSEY PKWY FROM N MILDRED AV (900 W) TO N SHEFFIELD AV (1000 W),12955
43,2012,Sidewalk Menu,Sidewalk Repair,ON N HALSTED ST FROM W WRIGHTWOOD AV (2600 N) TO W DIVERSEY PW (2800 N),11874
43,2012,Sidewalk Menu,Sidewalk Repair,ON W KEMPER PL FROM N GENEVA TER (600 W) TO N ORCHARD ST (700 W),5522
43,2012,Sidewalk Menu,Sidewalk Repair,ON W DIVERSEY PKWY FROM N SHEFFIELD AVE (1000 W) TO N MILDRED AVE (900 W),2097
43,2012,Sidewalk Menu,Sidewalk Repair,ON N BISSELL ST FROM W WEBSTER AVE (2200 N) TO W BELDEN AVE (2300 N),1562
43,2012,Sidewalk Menu,Sidewalk Repair,ON N KENMORE AVE FROM W ARMITAGE AV (2000 N) TO W DICKENS AV (2100 N),10604
43,2012,Sidewalk Menu,Sidewalk Repair,ON N HALSTED ST FROM W LILL AVE (2530 N) TO W WRIGHTWOOD AVE (2600 N),8895
43,2012,Sidewalk Menu,Sidewalk Repair,ON N GENEVA TER FROM W BELDEN AVE (2300 N) TO W KEMPER PL (2330 N),1759
43,2012,Sidewalk Menu,Sidewalk Repair,ON W MENOMONEE ST FROM N SEDGWICK ST (400 W) TO N FERN CT (418 W),22396
43,2012,Sidewalk Menu,Sidewalk Repair,ON N NORTH PARK AVE FROM W NORTH AVE (1600 N) TO,6986
43,2012,Street Resurfacing Menu,Street Resurfacing,ON E BURTON PL FROM N ASTOR ST (40 E) TO N LAKE SHORE DR (100 E),1825
43,2012,Street Resurfacing Menu,Street Resurfacing,ON N CAMBRIDGE AVE FROM Dead End (2370 N) TO W FULLERTON PW (2400 N),6833
43,2012,Street Resurfacing Menu,Street Resurfacing,ON W LILL AVE FROM N SEMINARY AV (1100 W) TO N RACINE AV (1200 W),51939
43,2012,Street Resurfacing Menu,Street Resurfacing,ON N LARRABEE ST FROM W DICKENS AV (2100 N) TO W WEBSTER AV (2200 N),49807
43,2012,Street Resurfacing Menu,Street Resurfacing,ON N LINCOLN PARK FROM W DICKENS BV (2100 N) TO W WEBSTER AV (2200 N),52112
43,2012,Street Light Residential Staggered Piggy Back Menu,Lighting,ON DEMING FROM N LAKEVIEW AV (400 W) TO N CLARK ST (526 W),32000
43,2012,Street Light Residential Staggered Piggy Back Menu,Lighting,ON ST JAMES FROM N LAKEVIEW AV (400 W) TO N CLARK ST (511 W),32000
43,2012,Street Light Upgrade,Lighting,ON ALTGELD FROM N SEMINARY AV (1100 W) TO N RACINE AV (1200 W),1400
43,2012,Street Light Upgrade,Lighting,350 W BELDEN AVE,6020
43,2012,Street Light Upgrade,Lighting,703 W WILLOW ST,350
43,2012,Street Light Upgrade,Lighting,707 W WILLOW ST,350
43,2012,Street Light Upgrade,Lighting,2022 N FREMONT ST,350
43,2012,Chicago Park District,Parks,Wiggly Field - (Park #425) - Schubert and Sheffield,10000
44,2012,Alley Speed Hump Menu,Alleys,W OAKDALE AVE & W WELLINGTON AVE & W SHERIDAN RD & N LAKE SHORE O DR,700
44,2012,Curb & Gutter Menu,Street Resurfacing,ON W HENDERSON ST FROM N GREENVIEW AV (1500 W) TO N ASHLAND AV (1600 W),15348
44,2012,Curb & Gutter Menu,Street Resurfacing,ON N CLIFTON AVE FROM W WELLINGTON AV (3000 N) TO W BARRY AV (3100 N),15988
44,2012,Curb & Gutter Menu,Street Resurfacing,ON W MELROSE ST FROM N BROADWAY (600 W) TO N BROADWAY (600 W),34406
44,2012,Curb & Gutter Menu,Street Resurfacing,Melrose - Broadway to Lake Shore Dr,3515
44,2012,Curb & Gutter Menu,Street Resurfacing,ON N SOUTHPORT AVE FROM W BELMONT AV (3200 N) TO W SCHOOL ST (3300 N),5995
44,2012,Curb & Gutter Menu,Street Resurfacing,ON ALDINE FROM N LAKE SHORE (W) DR(419 W) TO N BROADWAY (600 W),2071
44,2012,Curb & Gutter Menu,Street Resurfacing,ON W ALDINE AVE FROM N BROADWAY (600 W) TO N BROADWAY (600 W),37611
44,2012,Curb & Gutter Menu,Street Resurfacing,ON W OAKDALE AVE FROM N MILDRED AV (900 W) TO N SHEFFIELD AV (1000 W),687
44,2012,In-Road 'State Law Stop For Pedestrians' Signs Menu,Pedestrian Infrastructure,N SEMINARY AVE & W BELMONT AVE,800
44,2012,In-Road 'State Law Stop For Pedestrians' Signs Menu,Pedestrian Infrastructure,N HALSTED ST & W GEORGE ST,950
44,2012,In-Road 'State Law Stop For Pedestrians' Signs Menu,Pedestrian Infrastructure,N HALSTED ST & W BUCKINGHAM PL,800
44,2012,In-Road 'State Law Stop For Pedestrians' Signs Menu,Pedestrian Infrastructure,N SOUTHPORT AVE & W MELROSE ST,800
44,2012,In-Road 'State Law Stop For Pedestrians' Signs Menu,Pedestrian Infrastructure,W DIVERSEY AVE & N SEMINARY AVE,950
44,2012,In-Road 'State Law Stop For Pedestrians' Signs Menu,Pedestrian Infrastructure,N BROADWAY & W ALDINE AVE,410
44,2012,In-Road 'State Law Stop For Pedestrians' Signs Menu,Pedestrian Infrastructure,N BROADWAY & W BRIAR PL,410
44,2012,Miscellaneous Other,Misc.,3153 N Halsted,867
44,2012,Miscellaneous Other,Misc.,ON BELMONT FROM N SEMINARY AV (1100 W) TO N CLIFTON AV (1132 W),2725
44,2012,Miscellaneous Other,Misc.,W BELMONT AVE & N LAKE SHORE DR,67100
44,2012,Miscellaneous Other,Misc.,847 W Roscoe,194
44,2012,Sidewalk Menu,Sidewalk Repair,ON N SHEFFIELD AVE FROM W GEORGE ST (2900 N) TO W OAKDALE AV (2932 N),943
44,2012,Sidewalk Menu,Sidewalk Repair,666-668 W Diversey,675
44,2012,Sidewalk Menu,Sidewalk Repair,2800 N Clark,1404
44,2012,Sidewalk Menu,Sidewalk Repair,ON W GRACE ST FROM N JANSSEN AV (1440 W) TO N GREENVIEW AV (1500 W),7333
44,2012,Sidewalk Menu,Sidewalk Repair,440 W Diversey,5010
44,2012,Sidewalk Menu,Sidewalk Repair,ON N LAKE SHORE DR FROM W BRIAR PL (3116 N) TO W BELMONT AV (3201 N),19708
44,2012,Sidewalk Menu,Sidewalk Repair,ON W BELMONT AVE FROM N LAKE SHORE (W) DR(374 W) TO N LAKE SHORE (W) DR(374 W),1596
44,2012,Sidewalk Menu,Sidewalk Repair,ON W BELMONT AVE FROM N KENMORE AV (1038 W) TO N SEMINARY AV (1100 W),44068
44,2012,Sidewalk Menu,Sidewalk Repair,ON W BELMONT AVE FROM N CLIFTON AV (1132 W) TO N,25569
44,2012,Sidewalk Menu,Sidewalk Repair,ON N BURLING ST FROM W DIVERSEY PW (2800 N) TO W OAKDALE AV (2935 N),15109
44,2012,Sidewalk Menu,Sidewalk Repair,420 W Belmont,2894
44,2012,Sidewalk Menu,Sidewalk Repair,ON W SURF ST FROM N PINE GROVE AV (450 W) TO N PINE GROVE AV (500 W),16476
44,2012,Sidewalk Menu,Sidewalk Repair,ON W DIVERSEY PKWY FROM N PINE GROVE AV (450 W) TO N CAMBRIDGE AV (528 W),12474
44,2012,Sidewalk Menu,Sidewalk Repair,ON W NEWPORT AVE FROM N LAKEWOOD AV (1300 W) TO N SOUTHPORT AV (1400 W),13770
44,2012,Sidewalk Menu,Sidewalk Repair,ON N SOUTHPORT AVE FROM W BELMONT AV (3200 N) TO W BELMONT AV (3200 N),15604
44,2012,Sidewalk Menu,Sidewalk Repair,ON W SCHOOL ST FROM N SOUTHPORT AV (1400 W) TO N GREENVIEW AV (1500 W),1932
44,2012,Sidewalk Menu,Sidewalk Repair,ON W EDDY ST FROM N RACINE AV (1200 W) TO N LAKEWOOD AV (1300 W),1980
44,2012,Sidewalk Menu,Sidewalk Repair,429-47 W Surf,1478
44,2012,Sidewalk Menu,Sidewalk Repair,ON N SEMINARY AVE FROM W BELMONT AV (3200 N) TO W SCHOOL ST (3300 N),25378
44,2012,Sidewalk Menu,Sidewalk Repair,ON W WAVELAND AVE FROM N RACINE AV (1200 W) TO N LAKEWOOD AV (1300 W),419
44,2012,Sidewalk Menu,Sidewalk Repair,ON W OAKDALE AVE FROM N PINE GROVE AV (500 W) TO N BROADWAY (600 W),514
44,2012,Sidewalk Menu,Sidewalk Repair,ON W DIVERSEY PKWY FROM N CLARK ST (637 W) TO N CLARK ST (637 W),11995
44,2012,Sidewalk Menu,Sidewalk Repair,ON N CLARK ST FROM W DIVERSEY PW (2800 N) TO N ORCHARD ST (2850 N),5223
44,2012,Sidewalk Menu,Sidewalk Repair,ON N COMMONWEALTH AVE FROM W SURF ST (2850 N) TO,33231
44,2012,Street Resurfacing Menu,Street Resurfacing,ON W WELLINGTON AVE FROM N LAKE SHORE (W) DR(307 W) TO N SHERIDAN RD (400 W),37853
44,2012,Street Resurfacing Menu,Street Resurfacing,ON W STRATFORD PL FROM N LAKE SHORE (W) DR(507 W) TO N BROADWAY (636 W),29390
